no,id,日期,起始时间点,结束时间点,歌曲文件名,歌曲名,原唱,版本号,版本名,时间轴,状态,歌词
228,A000229,2021.05.26,0.0,222432.0, 下雨了是我在想你,下雨了是我在想你,"INTO1-林墨,甘望星,何屹繁,利路修",,,0,0,"[ti:下雨了是我在想你]
[ar:INTO1-林墨,甘望星,何屹繁,利路修,任胤蓬,硬糖少女303郑乃馨]
[al:创造营2021 第八期 (纯享版)]
[by:v_emilylu]
[offset:0]
[00:00.00]下雨了是我在想你 (纯享版) - 林墨/甘望星/何屹繁/利路修/任胤蓬/硬糖少女303郑乃馨
[00:01.52]词：雨夕又
[00:01.67]曲：凡宇
[00:01.79]编曲：凡宇/欧阳菁宇
[00:02.14]音乐总监：陈令韬
[00:02.41]音乐总设计：王皓@WONDERWALL CLUB
[00:02.76]制作人：凡宇
[00:02.96]人声设计：仔总裁
[00:03.23]混音：仔总裁
[00:03.43]舞蹈总监：田一梵@ShowPro/高东旭@ShowPro
[00:03.90]编舞：高东旭@ShowPro
[00:04.13]舞蹈指导：Kako@ShowPro
[00:04.32]声乐指导：爱之音声乐工作室
[00:04.89]甘望星：
[00:05.80]你曾说天突然下雨 是我在想你
[00:12.08]
[00:12.85]遗憾藏进眼底 融进了雨里
[00:19.51]你清冷的回应 陌生又熟悉
[00:25.56]
[00:26.22]雨落的好安静
[00:30.05]利路修：
[00:30.87]
[00:32.69]欲言又止的我们 保持着距离
[00:39.00]
[00:39.53]小心翼翼维系 无声的默契
[00:46.21]连眼神的回避 都显得刻意
[00:52.15]
[00:52.96]一切不言而喻
[00:56.47]何屹繁：
[00:57.29]
[00:58.94]你是刺在我心头里的针
[01:04.13]
[01:05.39]想你一次就往里进一寸
[01:10.73]任胤蓬：
[01:12.00]也想从关于你的一切脱身
[01:17.10]可想念见缝插针
[01:20.43]曾经拥有比爱而不得更残忍
[01:25.74]林墨：
[01:26.31]天突然下起雨 是我在想你
[01:32.85]那摇晃的风铃 让回忆侵袭
[01:39.61]也许再次相遇 一切都已归零
[01:46.24]当然这也只是也许
[01:51.42]甘望星：
[01:52.06]你是刺在我心头里的针
[01:57.64]任胤蓬：
[01:58.71]想你一次就往里进一寸
[02:03.96]何屹繁：
[02:04.68]
[02:05.29]也想从关于你的一切脱身
[02:10.36]可想念见缝插针
[02:13.07]何屹繁/任胤蓬：
[02:14.14]曾经拥有比爱而不得更残忍 喔
[02:25.71]林墨：
[02:26.16]
[02:45.69]你是刺在我心头里的针
[02:49.85]
[02:51.96]想你一次就往里进一寸
[02:56.51]
[02:58.62]也想从关于你的一切脱身
[03:03.63]可想念见缝插针
[03:06.97]曾经拥有比爱而不得更残忍
[03:13.03]
[03:13.90]怪我假装洒脱不够坦诚
[03:19.75]
[03:20.29]为几分体面要多有分寸
[03:26.79]合：
[03:27.09]自欺欺人是我的独有天分
[03:32.02]还保留几分天真
[03:35.31]直到承认我们已不再是我们
[03:43.07]林墨：
[03:43.53]
[03:46.09]下雨了 谁为你撑伞"
229,A000230,2021.05.26,0.0,250344.0, 下雨天,下雨天,南拳妈妈,,,0,0,"[ti:下雨天]
[ar:南拳妈妈]
[al:心情出口]
[by:]
[offset:0]
[00:00.00]下雨天 - 南拳妈妈
[00:00.36]词：梁心颐
[00:00.73]曲：张杰
[00:01.10]编曲：洪敬尧
[00:01.47]制作人：张杰
[00:01.84]下雨天了怎么办 我好想你
[00:07.60]
[00:10.00]不敢打给你 我找不到原因
[00:15.18]
[00:17.16]为什么失眠的声音 变得好熟悉
[00:23.42]
[00:24.27]沉默的场景 做你的代替
[00:27.87]陪我等雨停
[00:29.66]
[00:32.77]期待让人越来越沉溺
[00:36.66]
[00:39.81]谁和我一样 等不到他的谁
[00:44.59]
[00:47.29]爱上你我总在学会 寂寞的滋味
[00:53.52]
[00:54.24]一个人撑伞 一个人擦泪
[00:57.98]一个人好累
[00:59.48]
[01:01.23]怎样的雨 怎样的夜
[01:04.92]怎样的我能让你更想念
[01:08.26]
[01:08.81]雨要多大 天要多黑
[01:11.88]
[01:12.43]才能够有你的体贴
[01:15.69]
[01:16.68]其实 没有我你分不出那些
[01:20.16]差别 结局还能多明显
[01:23.28]
[01:24.14]别说你会难过
[01:26.49]别说你想改变
[01:29.36]
[01:31.72]被爱的人不用道歉
[01:34.66]
[02:08.45]期待让人越来越疲惫
[02:12.51]
[02:15.37]谁和我一样 等不到他的谁
[02:20.60]
[02:22.68]爱上你我总在学会 寂寞的滋味
[02:29.14]
[02:29.84]一个人撑伞 一个人擦泪
[02:33.61]一个人好累
[02:35.71]
[02:36.91]怎样的雨 怎样的夜
[02:40.06]
[02:40.61]怎样的我能让你更想念
[02:43.85]
[02:44.41]雨要多大 天要多黑
[02:47.52]
[02:48.20]才能够有你的体贴
[02:51.35]
[02:52.23]其实 没有我你分不出那些
[02:55.85]差别 结局还能多明显
[02:58.93]
[02:59.77]别说你会难过
[03:01.63]
[03:02.15]别说你想改变
[03:05.47]
[03:07.36]被爱的人不用道歉
[03:10.29]
[03:12.62]怎样的雨 怎样的夜
[03:15.75]
[03:16.48]怎样的我能让你更想念
[03:20.05]雨要多大 天要多黑
[03:23.67]才能够有你的体贴
[03:27.08]
[03:28.10]其实 没有我你分不出那些
[03:31.46]差别 结局还能多明显
[03:34.49]
[03:35.39]别说你会难过
[03:37.79]别说你想改变
[03:41.68]
[03:42.97]被爱的人不用道歉"
230,A000231,2021.05.26,0.0,172032.0, 失恋阵线联盟,失恋阵线联盟,草蜢,,,0,0,"[ti:失恋阵线联盟]
[ar:草蜢]
[al:草蜢音乐大全 101]
[by:]
[offset:0]
[00:00.00]失恋阵线联盟 - 草蜢
[00:04.06]词：何启弘
[00:08.13]曲：Cha Trikong Suwan
[00:12.19]编曲：鲍比达
[00:16.26]她总是只留下电话号码
[00:19.90]从不肯让我送她回家
[00:23.50]听说你也曾经爱上过她
[00:27.12]曾经也同样无法自拔
[00:30.73]你说你学不会假装潇洒
[00:34.39]却教我别太早放弃她
[00:38.00]把过去全说成一段神话
[00:41.63]然后笑彼此一样的傻
[00:45.16]我们这么在乎她
[00:47.11]却被她全部抹煞
[00:48.94]越疼她越伤心永远得不到回答
[00:52.56]到底她怎么想应该继续猜测吗
[00:56.37]还是说好全忘了吧
[00:59.84]找一个承认失恋的方法
[01:03.49]让心情好好的放个假
[01:07.08]当你我不小心又想起她
[01:10.71]就在记忆里画一个X
[01:14.38]
[01:43.65]她总是只留下电话号码
[01:47.01]从不肯让我送她回家
[01:50.68]听说你也曾经爱上过她
[01:54.31]曾经也同样无法自拔
[01:57.87]你说你学不会假装潇洒
[02:01.53]却教我别太早放弃她
[02:05.12]把过去全说成一段神话
[02:08.81]然后笑彼此一样的傻
[02:12.24]我们这么在乎她
[02:14.20]却被她全部抹煞
[02:15.99]越疼她越伤心永远得不到回答
[02:19.69]到底她怎么想应该继续猜测吗
[02:23.57]还是说好全忘了吧
[02:26.97]找一个承认失恋的方法
[02:30.56]让心情好好的放个假
[02:34.24]当你我不小心又想起她
[02:37.77]就在记忆里画一个X
[02:41.42]就在记忆里画一个X
[02:45.00]就在记忆里画一个X"
231,A000232,2021.05.26,0.0,298656.0, 当你老了,当你老了,赵照,,,0,0,"[ti:当你老了]
[ar:赵照]
[al:不是不想爱]
[by:]
[offset:0]
[00:00.00]当你老了 - 赵照
[00:12.66]词：叶芝/赵照
[00:25.33]曲：赵照
[00:38.00]当你老了
[00:40.26]
[00:41.79]头发白了
[00:43.84]
[00:46.18]睡意昏沉
[00:51.45]
[00:53.45]当你老了
[00:55.62]
[00:57.26]走不动了
[00:59.39]
[01:01.13]炉火旁打盹
[01:03.48]
[01:04.99]回忆青春
[01:07.80]
[01:09.87]多少人曾爱你青春欢畅的时辰
[01:16.40]
[01:17.28]爱慕你的美丽
[01:20.53]假意或真心
[01:24.09]
[01:25.35]只有一个人还爱你虔诚的灵魂
[01:31.66]
[01:32.69]爱你苍老的脸上的皱纹
[01:38.27]
[01:39.89]当你老了
[01:42.16]
[01:43.70]眼眉低垂
[01:46.29]
[01:48.23]灯火昏黄不定
[01:55.18]风吹过来
[01:58.25]
[01:59.25]你的消息
[02:01.91]
[02:03.72]这就是我心里的歌
[02:10.84]
[02:41.78]当你老了
[02:44.14]
[02:45.78]头发白了
[02:47.76]
[02:50.07]睡意昏沉
[02:55.95]
[02:57.36]当你老了
[02:59.79]
[03:01.14]走不动了
[03:03.39]
[03:05.00]炉火旁打盹
[03:07.33]
[03:08.87]回忆青春
[03:11.75]
[03:13.75]多少人曾爱你青春欢畅的时辰
[03:20.29]
[03:21.13]爱慕你的美丽
[03:24.40]假意或真心
[03:28.16]
[03:29.11]只有一个人还爱你虔诚的灵魂
[03:36.14]
[03:36.67]爱你苍老的脸上的皱纹
[03:42.53]
[03:43.77]当我老了
[03:47.67]眼眉低垂
[03:49.95]
[03:52.12]灯火昏黄不定
[03:59.09]风吹过来
[04:01.53]
[04:03.14]你的消息
[04:05.69]
[04:07.66]这就是我心里的歌
[04:14.29]
[04:14.81]当我老了
[04:17.47]
[04:18.62]我真希望
[04:21.19]
[04:23.07]这首歌是唱给你的"
232,A000233,2021.05.26,0.0,200256.0, 找自己,找自己,,,,0,2,
233,A000234,2021.05.27,0.0,283488.0, 月光,月光,胡彦斌,,,0,0,"[ti:月光]
[ar:胡彦斌]
[al:278465]
[by:]
[offset:0]
[00:00.00]月光 - 胡彦斌 (Tiger Hu)
[00:05.37]词：林文炫
[00:10.74]曲：胡彦斌
[00:16.11]编曲：胡彦斌
[00:21.48]月光色 女子香 泪断剑 情多长
[00:30.23]有多痛 无字想 忘了你
[00:40.68]孤单魂 随风荡 谁去想 痴情郎
[00:49.37]这红尘的战场千军万马有谁能称王 
[01:02.87]过情关 谁敢闯 望明月 心悲凉
[01:20.43]千古恨 轮回尝 眼一闭 谁最狂
[01:39.87]这世道的无常
[01:44.43]注定敢爱的人一生伤
[02:08.12]月光色 女子香 泪断剑 情多长
[02:17.18]有多痛 无字想 忘了你
[02:27.79]孤单魂 随风荡 谁去想 痴情郎
[02:36.23]这红尘的战场千军万马有谁能称王
[02:49.79]过情关 谁敢闯 望明月 心悲凉
[03:07.29]千古恨 轮回尝 眼一闭 谁最狂
[03:31.28]过情关 谁敢闯 望明月 心悲凉
[03:48.85]千古恨 轮回尝 眼一闭 谁最狂
[04:08.63]这世道的无常
[04:13.31]注定敢爱的人一生伤"
234,A000235,2021.05.27,0.0,156960.0, 霞光,霞光,曲锦楠,,,0,0,"[ti:霞光 (《精灵世纪》动画片片尾曲)]
[ar:曲锦楠]
[al:霞光]
[by:]
[offset:0]
[00:00.00]霞光 - 曲锦楠
[00:07.24]词：高博
[00:14.48]曲：陈欣若
[00:21.72]编曲：陈欣若/闫志强
[00:28.96]月光 把天空照亮
[00:33.12]
[00:33.97]洒下一片光芒点缀海洋
[00:39.09]
[00:39.85]每当流星从天而降
[00:44.63]
[00:45.49]心中的梦想都随风飘扬
[00:50.37]
[00:51.38]展开透明翅膀越出天窗
[00:56.17]
[00:57.04]找寻一个最美丽的希望
[01:02.06]
[01:02.88]每当天空泛起彩色霞光
[01:07.83]
[01:08.67]带着回忆和幻想一起飞翔
[01:13.70]
[01:19.51]月光 把天空照亮
[01:23.52]
[01:24.41]洒下一片光芒点缀海洋
[01:29.33]
[01:30.26]每当流星从天而降
[01:35.01]
[01:35.89]心中的梦想都随风飘扬
[01:40.88]
[01:41.70]展开透明翅膀越出天窗
[01:46.60]
[01:47.50]找寻一个最美丽的希望
[01:52.39]
[01:53.22]每当天空泛起彩色霞光
[01:58.13]
[01:59.01]带着回忆和幻想一起飞翔"
235,A000236,2021.05.28,0.0,250440.0, 倔强,倔强,五月天,,,0,0,"[ti:倔强]
[ar:五月天]
[al:步步 自选作品辑 the Best of 1999-2013]
[by:]
[offset:0]
[00:00.00]倔强 - 五月天 (Mayday)
[00:10.48]词：阿信
[00:20.97]曲：阿信
[00:31.46]编曲：五月天
[00:41.95]当我和世界不一样
[00:45.34]
[00:46.24]那就让我不一样
[00:48.40]
[00:49.26]坚持对我来说就是以刚克刚
[00:54.26]我如果对自己妥协
[00:57.68]
[00:58.56]如果对自己说谎
[01:00.80]
[01:01.64]即使别人原谅我也不能原谅
[01:06.57]最美的愿望
[01:08.75]
[01:09.66]一定最疯狂
[01:11.85]
[01:12.76]我就是我自己的神
[01:15.88]在我活的地方
[01:18.89]我和我最后的倔强
[01:21.98]握紧双手绝对不放
[01:25.11]下一站是不是天堂
[01:28.00]就算失望 不能绝望
[01:30.61]
[01:31.18]我和我骄傲的倔强
[01:34.29]我在风中大声的唱
[01:37.44]这一次为自己疯狂
[01:40.34]就这一次我和我的倔强
[01:46.50]
[01:58.87]对爱我的人别紧张
[02:02.20]
[02:03.05]我的固执很善良
[02:05.31]
[02:06.18]我的手越肮脏眼神越是发光
[02:11.18]你不在乎我的过往
[02:14.49]
[02:15.39]看到了我的翅膀
[02:17.62]
[02:18.52]你说被火烧过才能出现凤凰
[02:23.50]逆风的方向
[02:25.77]
[02:26.59]更适合飞翔
[02:28.92]
[02:29.67]我不怕千万人阻挡
[02:32.83]只怕自己投降
[02:35.79]我和我最后的倔强
[02:38.92]握紧双手绝对不放
[02:42.02]下一站是不是天堂
[02:44.99]就算失望不能绝望
[02:48.10]我和我骄傲的倔强
[02:51.20]我在风中大声的唱
[02:54.33]这一次为自己疯狂
[02:57.26]就这一次我和我的倔强
[03:01.55]
[03:12.71]我和我最后的倔强
[03:15.88]握紧双手绝对不放
[03:19.00]下一站是不是天堂
[03:21.89]就算失望不能绝望
[03:25.01]我和我骄傲的倔强
[03:28.13]我在风中大声的唱
[03:31.25]这一次为自己疯狂
[03:34.15]就这一次我和我的倔强
[03:39.55]
[03:40.22]就这一次让我大声唱
[03:43.63]啦 啦 啦 啦 啦 啦 啦 啦
[03:46.59]啦 啦 啦 啦 啦 啦 啦 啦
[03:49.65]啦 啦 啦 啦 啦 啦 啦 啦
[03:52.61]就算失望不能绝望
[03:55.27]
[03:55.90]啦 啦 啦 啦 啦 啦 啦 啦
[03:58.93]啦 啦 啦 啦 啦 啦 啦 啦
[04:01.99]啦 啦 啦 啦 啦 啦 啦 啦
[04:04.92]就这一次我和我的倔强"
236,A000237,2021.05.28,0.0,54576.0, 别看我小,别看我小,好听动漫,,,0,3,
237,A000238,2021.05.28,0.0,288312.0, 北京东路的日子,北京东路的日子,周骏柏,,,0,0,"[ti:]
[ar:]
[al:]
[by:QQ音乐动态歌词]
[offset:0]
[00:00.00]北京东路的日子 (Live) - 周骏柏
[00:03.57]开始的开始
[00:05.91]我们都是孩子
[00:08.58]最后的最后
[00:11.22]渴望变成天使
[00:13.89]歌谣的歌谣
[00:15.72]藏着童话的影子
[00:17.88]
[00:18.84]孩子的孩子
[00:20.46]
[00:21.72]该要飞往哪儿去
[00:24.57]
[00:25.83]开始的开始
[00:28.47]我们都是孩子
[00:31.11]最后的最后
[00:33.72]渴望变成天使
[00:35.64]
[00:36.39]歌谣的歌谣
[00:38.31]藏着童话的影子
[00:40.98]孩子的孩子
[00:43.68]该要飞往哪儿去
[00:45.72]
[01:12.63]当某天
[01:14.97]你若听见
[01:16.80]
[01:17.58]有人在说
[01:19.11]那些奇怪的语言
[01:22.02]
[01:23.19]当某天
[01:24.33]
[01:25.44]你若看见
[01:28.08]满街的本子还是学乐先
[01:32.82]
[01:33.78]当某天
[01:36.00]再唱着
[01:38.61]这首歌会是在哪一个角落
[01:44.28]当某天
[01:46.56]在踏进
[01:49.17]这校园会是哪片落叶
[01:52.56]掉进回忆的流年
[01:54.99]
[01:57.78]表示从一楼到四楼的距离
[02:01.77]原来只有三年
[02:03.75]表示门卫叔叔食堂阿姨
[02:07.02]很有夫妻脸
[02:08.91]各种季度洋流都搞不懂
[02:12.24]还有新视野
[02:14.22]各种曾经狂热的海报照片
[02:17.40]卖几块几毛钱
[02:19.50]我们穿上西装假装成长
[02:22.83]胶片挥霍习惯的笑脸
[02:25.44]悲伤一发
[02:26.76]寂寞唏嘘
[02:28.11]痛的初体验
[02:30.06]毕业和成年的字眼
[02:33.00]格外扣人心弦
[02:35.34]各种莫名的感受
[02:37.95]只说句
[02:39.84]嘻嘻一些
[02:41.85]
[03:06.84]十年后
[03:09.30]你若听见
[03:11.91]有人在说
[03:13.41]这些奇怪的语言
[03:16.65]
[03:17.46]十年后
[03:19.83]你若看见
[03:22.47]满街的本子还是学乐先
[03:28.38]
[03:31.14]表示从一楼到四楼的距离
[03:35.04]原来只有三年
[03:36.96]表示门卫叔叔食堂阿姨
[03:40.26]很有夫妻脸
[03:42.18]各种季度洋流都搞不懂
[03:45.54]还有新视野
[03:47.46]各种曾经狂热的海报照片
[03:50.61]卖几块几毛钱
[03:52.77]我们即将分别
[03:54.78]独自浪在中国外国不同地点
[03:58.05]瞥见白色的校服
[04:00.03]还会以为是我认识的谁
[04:03.27]顾萍凡哥乌龟大师
[04:06.48]方丈我爱你
[04:08.40]也许谁都忘记谁的名字
[04:22.34]
[04:25.80]但记得
[04:26.76]
[04:28.41]北京东路的日子"
238,A000239,2021.05.28,0.0,238176.0, 少年,少年,梦然,,,0,0,"[ti:少年]
[ar:梦然]
[al:少年]
[by:]
[offset:0]
[00:00.00]少年 - 梦然 (Miya)
[00:02.02]词：梦然
[00:04.04]曲：梦然
[00:06.06]编曲：张亮
[00:08.09]制作人：张亮/徐阁
[00:10.11]和声编写：海青/梦然
[00:12.13]和声演唱：海青/梦然
[00:14.16]Rap：梦然
[00:16.18]混音工程师：赵靖
[00:18.20]母带工程师：赵靖
[00:20.23]监制：梦然
[00:22.26]换种生活
[00:23.09]让自己变得快乐
[00:24.89]放弃执着
[00:25.59]天气就会变得不错
[00:27.53]每次走过
[00:28.68]都是一次收获
[00:30.23]还等什么 做对的选择
[00:32.84]过去的
[00:33.62]就让它过去吧
[00:35.50]别管那是一个玩笑还是谎话
[00:38.19]路在脚下
[00:39.20]其实并不复杂
[00:40.88]只要记得你是你呀
[00:43.36]Wu oh oh
[00:54.03]Wu oh oh
[01:03.56]我还是从前那个少年
[01:06.56]没有一丝丝改变
[01:09.30]时间只不过是考验
[01:11.94]种在心中信念丝毫未减
[01:15.29]眼前这个少年
[01:17.16]还是最初那张脸
[01:19.88]面前再多艰险不退却
[01:22.99]Say never never give up
[01:24.73]Like a fire
[01:26.19]Wu oh oh
[01:36.90]换种生活
[01:37.87]让自己变得快乐
[01:39.49]放弃执着
[01:40.27]天气就会变得不错
[01:42.17]每次走过
[01:43.22]都是一次收获
[01:44.89]还等什么 做对的选择
[01:47.49]过去的
[01:48.26]就让它过去吧
[01:50.25]别管那是一个玩笑还是谎话
[01:52.94]路在脚下
[01:53.86]其实并不复杂
[01:55.59]只要记得你是你呀
[02:08.81]Miya miya miya miya miya
[02:13.37]Call me
[02:14.05]Miya miya miya miya miya
[02:18.19]我还是从前那个少年
[02:21.18]没有一丝丝改变
[02:23.83]时间只不过是考验
[02:26.58]种在心中信念丝毫未减
[02:29.94]眼前这个少年
[02:31.91]还是最初那张脸
[02:34.58]面前再多艰险不退却
[02:37.78]Say never never give up
[02:39.53]Like a fire
[02:40.84]追逐生命里光临身边的每道光
[02:43.42]让世界因为你的存在变的闪亮
[02:46.10]其实你我他并没有什么不同
[02:48.76]只要你愿为希望画出一道想象
[02:51.42]成长的路上必然经历很多风雨
[02:54.10]相信自己终有属于你的盛举
[02:56.66]别因为磨难 停住你的脚步
[02:59.24]坚持住 就会拥有属于你的蓝图
[03:01.95]Wu oh oh
[03:11.51]我还是从前那个少年
[03:14.54]没有一丝丝改变
[03:17.10]时间只不过是考验
[03:19.85]种在心中信念丝毫未减
[03:23.25]眼前这个少年
[03:25.08]还是最初那张脸
[03:27.88]面前再多艰险不退却
[03:31.10]Say never never give up
[03:32.50]Like a fire
[03:32.96]我还是从前那个少年miya
[03:38.15]我还是从前那个少年miya
[03:43.52]我还是眼前这个少年miya
[03:48.81]我还是从前那个少年miya"
239,A000240,2021.05.28,0.0,111408.0, 快乐小神仙,快乐小神仙,,,,0,2,
240,A000241,2021.05.28,0.0,267360.0, 明天你好,明天你好,牛奶咖啡,,,0,0,"[ti:明天，你好 (《加油吧实习生》电视剧插曲)]
[ar:牛奶咖啡]
[al:Lost &amp; Found去寻找]
[by:]
[offset:0]
[00:00.00]明天，你好 - 牛奶咖啡 (Milk Coffee)
[00:05.91]词：王海涛
[00:11.82]曲：牛奶咖啡
[00:17.73]编曲：格非
[00:23.65]看昨天的我们走远了
[00:28.47]在命运广场中央等待
[00:32.74]
[00:33.86]那模糊的肩膀
[00:36.84]越奔跑越渺小
[00:41.00]
[00:43.63]曾经并肩往前的伙伴
[00:47.76]
[00:48.60]在举杯祝福后都走散
[00:52.77]
[00:53.93]只是那个夜晚
[00:56.77]我深深的都留藏在心坎
[01:00.48]
[01:01.11]长大以后我只能奔跑
[01:05.41]
[01:06.11]我多害怕黑暗中跌倒
[01:10.50]
[01:11.12]明天你好含着泪微笑
[01:15.47]
[01:16.36]越美好越害怕得到
[01:20.54]
[01:21.12]每一次哭
[01:23.00]
[01:23.64]又笑着奔跑
[01:25.40]
[01:26.11]一边失去一边在寻找
[01:30.62]
[01:31.12]明天你好声音多渺小
[01:35.40]
[01:36.08]却提醒我
[01:38.76]
[01:40.90]勇敢是什么
[01:43.82]
[02:03.72]当我朝着反方向走去
[02:07.98]
[02:08.62]在楼梯的角落找勇气
[02:12.92]
[02:13.75]抖着肩膀哭泣
[02:16.76]问自己在哪里
[02:21.00]
[02:23.68]曾经并肩往前的伙伴
[02:27.72]
[02:28.55]沉默着懂得我的委屈
[02:32.82]
[02:33.85]时间它总说谎
[02:36.70]我从不曾失去那些肩膀
[02:40.53]
[02:41.10]长大以后
[02:42.85]
[02:43.57]我只能奔跑
[02:45.53]
[02:46.10]我多害怕黑暗中跌倒
[02:50.45]
[02:51.05]明天你好含着泪微笑
[02:55.56]
[02:56.32]越美好越害怕得到
[03:00.42]
[03:01.02]每一次哭
[03:03.02]
[03:03.59]又笑着奔跑
[03:05.50]
[03:06.08]一边失去一边在寻找
[03:11.10]明天你好声音多渺小
[03:16.11]却提醒我
[03:21.01]长大以后
[03:23.49]我只能奔跑
[03:25.51]
[03:26.06]我多害怕黑暗中跌倒
[03:30.43]
[03:31.02]明天你好含着泪微笑
[03:35.45]
[03:36.22]越美好越害怕得到
[03:40.67]每一次哭
[03:42.97]
[03:43.57]又笑着奔跑
[03:45.46]
[03:46.07]一边失去一边在寻找
[03:50.49]
[03:51.03]明天你好声音多渺小
[03:56.13]却提醒我
[03:58.92]
[04:00.89]勇敢是什么"
